ID,Soil,Plant,Tray,Date,Week,Presence,Leaves,Flowering,Adj.Week,root.length,root.dry,shoot.height,plant.height,shoot.wet,shoot.root,shoot.dry,plant.moist,pm.percent,sample,site,location,wt,grp1,grp2,grp3,grp4,grp5,plant.biomass
146,Autoclaved,Trifolium,3,10/9/16,5,1,63,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
146,Autoclaved,Trifolium,3,10/17/16,6,1,60,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
146,Autoclaved,Trifolium,3,10/24/16,7,1,94,1,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
146,Autoclaved,Trifolium,3,10/31/16,8,1,94,0,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
146,Autoclaved,Trifolium,3,11/7/16,9,1,109,1,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
146,Autoclaved,Trifolium,3,11/14/16,10,1,102,1,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
146,Autoclaved,Trifolium,3,11/21/16,11,1,9,0,11,9.7,1.79,26.8,36.5,3.591,2.7628866,0.85,2.741,76.3297132,.,.,.,.,.,.,.,.,.,2.64
146,Autoclaved,Trifolium,3,11/21/16,12,.,.,.,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
146,Autoclaved,Trifolium,3,11/28/16,13,0,.,.,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
146,Autoclaved,Trifolium,3,12/5/16,14,0,.,0,14,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
146,Autoclaved,Trifolium,3,12/12/16,15,0,,.,15,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
147,Autoclaved,Trifolium,3,9/9/16,1,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
147,Autoclaved,Trifolium,3,9/18/16,2,0,.,.,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
147,Autoclaved,Trifolium,3,9/25/16,3,0,.,.,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
147,Autoclaved,Trifolium,3,10/2/16,4,0,.,.,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
147,Autoclaved,Trifolium,3,10/9/16,5,0,.,.,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
147,Autoclaved,Trifolium,3,10/17/16,6,0,.,.,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
147,Autoclaved,Trifolium,3,10/24/16,7,0,.,.,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
147,Autoclaved,Trifolium,3,10/31/16,8,0,.,.,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
147,Autoclaved,Trifolium,3,11/7/16,9,0,.,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
147,Autoclaved,Trifolium,3,11/14/16,10,0,.,.,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
147,Autoclaved,Trifolium,3,11/21/16,11,0,.,.,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
147,Autoclaved,Trifolium,3,11/21/16,12,.,.,.,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
147,Autoclaved,Trifolium,3,11/28/16,13,0,.,.,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
147,Autoclaved,Trifolium,3,12/5/16,14,0,.,0,14,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
147,Autoclaved,Trifolium,3,12/12/16,15,0,,.,15,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
148,Autoclaved,Trifolium,4,9/9/16,1,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
148,Autoclaved,Trifolium,4,9/18/16,2,0,.,.,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
148,Autoclaved,Trifolium,4,9/25/16,3,0,.,.,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
148,Autoclaved,Trifolium,4,10/2/16,4,0,.,.,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
148,Autoclaved,Trifolium,4,10/9/16,5,0,.,.,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
148,Autoclaved,Trifolium,4,10/17/16,6,0,.,.,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
148,Autoclaved,Trifolium,4,10/24/16,7,0,.,.,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
148,Autoclaved,Trifolium,4,10/31/16,8,0,.,.,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
148,Autoclaved,Trifolium,4,11/7/16,9,0,.,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
148,Autoclaved,Trifolium,4,11/14/16,10,0,.,.,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
148,Autoclaved,Trifolium,4,11/21/16,11,1,12,0,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
148,Autoclaved,Trifolium,4,11/21/16,12,.,.,.,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
148,Autoclaved,Trifolium,4,11/28/16,13,0,.,.,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
148,Autoclaved,Trifolium,4,12/5/16,14,0,.,0,14,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
148,Autoclaved,Trifolium,4,12/12/16,15,0,,.,15,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
149,Autoclaved,Trifolium,4,9/9/16,1,1,0,0,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
149,Autoclaved,Trifolium,4,9/18/16,2,1,6,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
149,Autoclaved,Trifolium,4,9/25/16,3,1,15,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
149,Autoclaved,Trifolium,4,10/2/16,4,1,21,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
149,Autoclaved,Trifolium,4,10/9/16,5,1,0,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
149,Autoclaved,Trifolium,4,10/17/16,6,1,30,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
149,Autoclaved,Trifolium,4,10/24/16,7,1,36,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
149,Autoclaved,Trifolium,4,10/31/16,8,1,45,0,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
149,Autoclaved,Trifolium,4,11/7/16,9,1,60,1,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
149,Autoclaved,Trifolium,4,11/14/16,10,1,51,1,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
149,Autoclaved,Trifolium,4,11/21/16,12,.,.,.,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
149,Autoclaved,Trifolium,4,11/28/16,13,0,.,.,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
149,Autoclaved,Trifolium,4,12/5/16,14,0,.,0,14,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
149,Autoclaved,Trifolium,4,12/12/16,15,0,,.,15,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
150,Autoclaved,Trifolium,4,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
150,Autoclaved,Trifolium,4,9/18/16,2,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
150,Autoclaved,Trifolium,4,9/25/16,3,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
150,Autoclaved,Trifolium,4,10/2/16,4,1,2,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
150,Autoclaved,Trifolium,4,10/9/16,5,1,24,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
150,Autoclaved,Trifolium,4,10/17/16,6,1,9,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
150,Autoclaved,Trifolium,4,10/24/16,7,1,10,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
150,Autoclaved,Trifolium,4,10/31/16,8,1,12,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
150,Autoclaved,Trifolium,4,11/7/16,9,1,15,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
150,Autoclaved,Trifolium,4,11/14/16,10,1,15,0,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
150,Autoclaved,Trifolium,4,11/21/16,11,1,2,0,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
150,Autoclaved,Trifolium,4,11/21/16,12,1,6,.,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
150,Autoclaved,Trifolium,4,11/28/16,13,1,6,.,11,41.5,0,3.5,45,0.016,0.08433735,0.0068,0.0092,57.5,.,.,.,.,.,.,.,.,.,0.0068
150,Autoclaved,Trifolium,4,12/5/16,14,1,3,0,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
150,Autoclaved,Trifolium,4,12/12/16,15,0,,.,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
151,Autoclaved,Trifolium,6,9/9/16,1,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
151,Autoclaved,Trifolium,6,9/18/16,2,1,0,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
151,Autoclaved,Trifolium,6,9/25/16,3,0,.,.,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
151,Autoclaved,Trifolium,6,10/2/16,4,0,.,.,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
151,Autoclaved,Trifolium,6,10/9/16,5,1,6,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
151,Autoclaved,Trifolium,6,10/17/16,6,0,.,.,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
151,Autoclaved,Trifolium,6,10/24/16,7,0,.,.,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
151,Autoclaved,Trifolium,6,10/31/16,8,0,.,.,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
151,Autoclaved,Trifolium,6,11/7/16,9,0,.,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
151,Autoclaved,Trifolium,6,11/14/16,10,0,.,.,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
151,Autoclaved,Trifolium,6,11/21/16,11,1,51,0,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
151,Autoclaved,Trifolium,6,11/21/16,12,.,.,.,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
151,Autoclaved,Trifolium,6,11/28/16,13,0,.,.,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
151,Autoclaved,Trifolium,6,12/5/16,14,0,.,0,14,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
151,Autoclaved,Trifolium,6,12/12/16,15,0,,.,15,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
152,Autoclaved,Trifolium,6,9/9/16,1,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
152,Autoclaved,Trifolium,6,9/18/16,2,1,12,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
152,Autoclaved,Trifolium,6,9/25/16,3,1,24,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
152,Autoclaved,Trifolium,6,10/2/16,4,1,41,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
152,Autoclaved,Trifolium,6,10/9/16,5,1,44,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
152,Autoclaved,Trifolium,6,10/17/16,6,1,48,1,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
152,Autoclaved,Trifolium,6,10/24/16,7,1,91,1,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
152,Autoclaved,Trifolium,6,10/31/16,8,1,90,0,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
152,Autoclaved,Trifolium,6,11/7/16,9,1,102,1,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
152,Autoclaved,Trifolium,6,11/14/16,10,1,80,0,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
152,Autoclaved,Trifolium,6,11/21/16,12,.,.,.,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
152,Autoclaved,Trifolium,6,11/28/16,13,0,.,.,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
152,Autoclaved,Trifolium,6,12/5/16,14,0,.,0,14,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
152,Autoclaved,Trifolium,6,12/12/16,15,0,,.,15,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
153,Autoclaved,Trifolium,6,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
153,Autoclaved,Trifolium,6,9/18/16,2,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
153,Autoclaved,Trifolium,6,9/25/16,3,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
153,Autoclaved,Trifolium,6,10/2/16,4,1,2,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
153,Autoclaved,Trifolium,6,10/9/16,5,1,3,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
153,Autoclaved,Trifolium,6,10/17/16,6,1,6,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
153,Autoclaved,Trifolium,6,10/24/16,7,1,10,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
153,Autoclaved,Trifolium,6,10/31/16,8,1,9,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
153,Autoclaved,Trifolium,6,11/7/16,9,1,12,.,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
153,Autoclaved,Trifolium,6,11/14/16,10,1,18,0,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
153,Autoclaved,Trifolium,6,11/21/16,11,1,90,0,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
153,Autoclaved,Trifolium,6,11/21/16,12,1,21,.,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
153,Autoclaved,Trifolium,6,11/28/16,13,1,21,.,11,4.5,.,7.5,12,0.05,1.66666667,0.0218,0.0282,56.4,.,.,.,.,.,.,.,.,.,.
153,Autoclaved,Trifolium,6,12/5/16,14,1,21,0,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
153,Autoclaved,Trifolium,6,12/12/16,15,0,,.,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
154,Autoclaved,Trifolium,8,9/9/16,1,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
154,Autoclaved,Trifolium,8,9/18/16,2,1,9,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
154,Autoclaved,Trifolium,8,9/25/16,3,1,16,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
154,Autoclaved,Trifolium,8,10/2/16,4,1,21,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
154,Autoclaved,Trifolium,8,10/9/16,5,1,32,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
154,Autoclaved,Trifolium,8,10/17/16,6,1,36,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
154,Autoclaved,Trifolium,8,10/24/16,7,1,60,1,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
154,Autoclaved,Trifolium,8,10/31/16,8,1,55,0,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
154,Autoclaved,Trifolium,8,11/7/16,9,1,82,1,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
154,Autoclaved,Trifolium,8,11/14/16,10,1,72,0,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
154,Autoclaved,Trifolium,8,11/21/16,12,.,.,.,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
154,Autoclaved,Trifolium,8,11/28/16,13,0,.,.,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
154,Autoclaved,Trifolium,8,12/5/16,14,0,.,0,14,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
154,Autoclaved,Trifolium,8,12/12/16,15,0,,.,15,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
155,Autoclaved,Trifolium,8,9/9/16,1,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
155,Autoclaved,Trifolium,8,9/18/16,2,1,0,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
155,Autoclaved,Trifolium,8,9/25/16,3,0,.,.,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
155,Autoclaved,Trifolium,8,10/2/16,4,0,.,.,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
155,Autoclaved,Trifolium,8,10/9/16,5,0,.,.,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
155,Autoclaved,Trifolium,8,10/17/16,6,0,.,.,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
155,Autoclaved,Trifolium,8,10/24/16,7,0,.,.,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
155,Autoclaved,Trifolium,8,10/31/16,8,0,.,.,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
155,Autoclaved,Trifolium,8,11/7/16,9,0,.,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
155,Autoclaved,Trifolium,8,11/14/16,10,0,.,.,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
155,Autoclaved,Trifolium,8,11/21/16,11,0,.,.,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
155,Autoclaved,Trifolium,8,11/21/16,12,.,.,.,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
155,Autoclaved,Trifolium,8,11/28/16,13,0,.,.,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
155,Autoclaved,Trifolium,8,12/5/16,14,0,.,0,14,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
155,Autoclaved,Trifolium,8,12/12/16,15,0,,.,15,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
156,Autoclaved,Trifolium,8,11/21/16,11,1,11,0,9,.,,.,.,.,.,,,,.,.,greenhouse,0.25,tri.auto,g.auto,g.tri,g.tri.auto,.,.
156,Autoclaved,Trifolium,8,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
156,Autoclaved,Trifolium,8,9/18/16,2,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
156,Autoclaved,Trifolium,8,9/25/16,3,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
156,Autoclaved,Trifolium,8,10/2/16,4,1,0,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
156,Autoclaved,Trifolium,8,10/9/16,5,1,6,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
156,Autoclaved,Trifolium,8,10/17/16,6,1,12,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
156,Autoclaved,Trifolium,8,10/24/16,7,1,21,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
156,Autoclaved,Trifolium,8,10/31/16,8,1,27,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
156,Autoclaved,Trifolium,8,11/7/16,9,1,30,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
156,Autoclaved,Trifolium,8,11/14/16,10,1,39,0,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
156,Autoclaved,Trifolium,8,11/21/16,12,1,42,.,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
156,Autoclaved,Trifolium,8,12/5/16,14,1,36,0,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
156,Autoclaved,Trifolium,8,12/12/16,15,0,,.,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
157,Autoclaved,Trifolium,5,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
157,Autoclaved,Trifolium,5,9/18/16,2,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
157,Autoclaved,Trifolium,5,9/25/16,3,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
157,Autoclaved,Trifolium,5,10/2/16,4,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
157,Autoclaved,Trifolium,5,10/9/16,5,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
157,Autoclaved,Trifolium,5,10/17/16,6,1,9,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
157,Autoclaved,Trifolium,5,10/24/16,7,1,9,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
157,Autoclaved,Trifolium,5,10/31/16,8,1,9,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
157,Autoclaved,Trifolium,5,11/7/16,9,1,9,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
157,Autoclaved,Trifolium,5,11/14/16,10,1,12,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
157,Autoclaved,Trifolium,5,11/21/16,11,1,18,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
157,Autoclaved,Trifolium,5,11/21/16,12,1,15,.,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
157,Autoclaved,Trifolium,5,11/28/16,13,1,15,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
157,Autoclaved,Trifolium,5,12/5/16,14,1,12,0,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
157,Autoclaved,Trifolium,5,12/12/16,15,1,18,0,11,13.1,0,7.5,20.6,0.17,0.57251908,0.024,0.146,85.8823529,.,.,.,.,.,.,.,.,.,0.024
158,Autoclaved,Trifolium,5,9/9/16,1,1,0,0,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
158,Autoclaved,Trifolium,5,9/18/16,2,1,9,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
158,Autoclaved,Trifolium,5,9/25/16,3,1,18,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
158,Autoclaved,Trifolium,5,10/2/16,4,1,37,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
158,Autoclaved,Trifolium,5,10/9/16,5,1,45,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
158,Autoclaved,Trifolium,5,10/17/16,6,1,65,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
158,Autoclaved,Trifolium,5,10/24/16,7,1,68,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
158,Autoclaved,Trifolium,5,10/31/16,8,1,89,0,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
158,Autoclaved,Trifolium,5,11/7/16,9,1,116,0,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
158,Autoclaved,Trifolium,5,11/14/16,10,1,100,1,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
158,Autoclaved,Trifolium,5,11/21/16,12,.,.,.,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
158,Autoclaved,Trifolium,5,11/28/16,13,0,.,.,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
158,Autoclaved,Trifolium,5,12/5/16,14,0,.,0,14,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
158,Autoclaved,Trifolium,5,12/12/16,15,0,,.,15,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
159,Autoclaved,Trifolium,5,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
159,Autoclaved,Trifolium,5,9/18/16,2,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
159,Autoclaved,Trifolium,5,9/25/16,3,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
159,Autoclaved,Trifolium,5,10/2/16,4,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
159,Autoclaved,Trifolium,5,10/9/16,5,1,2,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
159,Autoclaved,Trifolium,5,10/17/16,6,1,2,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
159,Autoclaved,Trifolium,5,10/24/16,7,1,4,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
159,Autoclaved,Trifolium,5,10/31/16,8,1,6,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
159,Autoclaved,Trifolium,5,11/7/16,9,1,0,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
159,Autoclaved,Trifolium,5,11/14/16,10,0,.,.,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
159,Autoclaved,Trifolium,5,11/21/16,11,1,14,0,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
159,Autoclaved,Trifolium,5,11/21/16,12,1,6,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
159,Autoclaved,Trifolium,5,11/28/16,13,1,6,.,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
159,Autoclaved,Trifolium,5,12/5/16,14,0,.,0,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
159,Autoclaved,Trifolium,5,12/12/16,15,0,.,.,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
160,Autoclaved,Trifolium,7,11/21/16,11,1,12,0,9,.,,.,.,.,.,,,,.,.,greenhouse,0.26,tri.auto,g.auto,g.tri,g.tri.auto,.,.
160,Autoclaved,Trifolium,7,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
160,Autoclaved,Trifolium,7,9/18/16,2,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
